,id,overview,origin_country,original_name,vote_count,popularity,original_language
1490,111119,The Story behind the the iconic boy band Menudo according to the creator and manager of the band,['PR'],Súbete a mi moto,368,0.9331,es
1491,102712,"Nearly 30 years after her mom's murder, a political strategist launches a calculated plan to ruin the Colombian presidential candidate who killed her.",['CO'],La venganza de Analía,213,3.3936,es
1492,72787,"A critical and often humorous look at the upper class, tracking the protagonist's harrowing odyssey from a deeply traumatic childhood through adult substance abuse and, ultimately, toward recovery.",['US'],Patrick Melrose,310,5.6663,en
1493,141,The story about a blue-collar Boston bar run by former sports star Sam Malone and the quirky and wonderful people who worked and drank there.,['US'],Cheers,649,72.0428,en
1494,62649,"A hilarious workplace comedy about a unique family of employees at a super-sized mega store. From the bright-eyed newbies and the seen-it-all veterans to the clueless summer hires and the in-it-for-life managers, together they hilariously tackle the day-to-day grind of rabid bargain hunters, riot-causing sales and nap-worthy training sessions.",['US'],Superstore,779,22.7953,en
1495,16961,"Café con aroma de mujer is a 1994 Colombian telenovela, produced by then programming company RCN TV on state-owned Canal A. It was written and created by Fernando Gaitán. It was broadcast in several countries throughout Latin America, North America and Europe.",['CO'],Café con Aroma de Mujer,385,3.596,es
1496,3172,"Having left behind Seattle Grace Hospital, renowned surgeon Addison Forbes Montgomery moves to Los Angeles for sunnier weather and happier possibilities. She reunites with her friends from medical school, joining them at their chic, co-op, Oceanside Wellness Center in Santa Monica.",['US'],Private Practice,346,35.7355,en
1497,64684,"Ten strangers, drawn away from their normal lives to an isolated rock off the Devon coast. But as the mismatched group waits for the arrival of the hosts -- the improbably named Mr. and Mrs. U.N. Owen -- the weather sours and they find themselves cut off from civilization. Very soon, the guests, each struggling with their conscience, will start to die -- one by one, according to the rules of the nursery rhyme 'Ten Little Soldier Boys' -- a rhyme that hangs in every room of the house and ends with the most terrifying words of all: '... and then there were none.",['GB'],And Then There Were None,661,3.9859,en
1498,42503,"Ganta is the only survivor after a mysterious man in red slaughters a classroom full of teenagers. He's framed for the carnage, sentenced to die, and locked away in the most twisted prison ever built: Deadman Wonderland. And then it gets worse.",['JP'],デッドマン・ワンダーランド,469,7.9719,ja
1499,93392,A widowed mom sets out to solve the mystery surrounding her young son's emerging superpowers while keeping his extraordinary gifts under wraps.,['US'],Raising Dion,469,5.6922,en
1500,4313,"After the death of his wife, Danny enlists his best friend and his brother-in-law to help raise his three daughters, D.J., Stephanie, and Michelle.",['US'],Full House,1103,31.5453,en
1501,86428,"The beautiful Spanish princess, Catherine of Aragon, navigates the royal lineage of England with an eye on the throne.",['US'],The Spanish Princess,457,7.1141,en
1502,14755,"She-Ra, He-Man's twin sister, is leading a group of freedom fighters known as the Great Rebellion in the hope of freeing their homeworld of Etheria from the tyrannical rule of Hordak and the Evil Horde.",['US'],She-Ra: Princess of Power,213,7.5369,en
1503,251,"The surreal adventures of three anthropomorphic fast food items: Master Shake, Frylock and Meatwad, and their human nextdoor neighbor, Carl Brutananadilewski.",['US'],Aqua Teen Hunger Force,238,14.3965,en
1504,87017,"Down deep in the Mississippi Delta, Trap music meets film noir in this kaleidoscopic story of a little-strip-club-that-could and the big characters who come through its doors—the hopeful, the lost, the broken, the ballers, the beautiful, and the damned.",['US'],P-Valley,245,10.1344,en
1505,242054,"A brilliant, eccentric detective must solve a murder in the White House residence — where the staff and guests at a state dinner are all suspects.",['US'],The Residence,290,10.2817,en
1506,98034,"It's the year 2020. The Network has become something humans can no longer do without in their daily lives. But what humans don't know is that on the other side of the Network is the Digital World, a realm of light and darkness. Nor are they aware of the Digimon who live there. Fifth grader Taichi Yagami's mother and little sister Hikari went to Shibuya, and now they're aboard a runaway train. Taichi hurries to Shibuya to save his mother and sister, but the instant he heads toward the station platform... a strange phenomenon befalls the DigiDestined, and Taichi goes to the Digital World!",['JP'],デジモンアドベンチャー：,623,18.4022,ja
1507,2345,"If there's danger or trouble, Kim Possible is there on the double to save the world from villains... and still make it home in time for cheerleading practice! Luckily, Kim has her sidekick Ron Stoppable and his pet naked mole-rat Rufus by her side.",['US'],Kim Possible,550,23.8265,en
1508,17610,"The exploits of the Los Angeles–based Office of Special Projects (OSP), an elite division of the Naval Criminal Investigative Service that specializes in undercover assignments.",['US'],NCIS: Los Angeles,1228,77.6554,en
1509,314,"During the mid-22nd century, a century before Captain Kirk's five-year mission, Jonathan Archer captains the United Earth ship Enterprise during the early years of Starfleet, leading up to the Earth-Romulan War and the formation of the Federation.",['US'],Star Trek: Enterprise,924,35.9669,en
1510,69158,"Picking up one year after the events of the final broadcast episode of ""The Good Wife"", an enormous financial scam has destroyed the reputation of a young lawyer, Maia Rindell, while simultaneously wiping out her mentor and godmother Diane Lockhart's savings. Forced out of her law firm, now called ""Lockhart, Deckler, Gussman, Lee, Lyman, Gilbert, Lurie, Kagan, Tannebaum & Associates"", they join Lucca Quinn at one of Chicago's preeminent law firms.",['US'],The Good Fight,326,25.667,en
1511,88055,A Philadelphia couple are in mourning after an unspeakable tragedy creates a rift in their marriage and opens the door for a mysterious force to enter their home.,['US'],Servant,876,13.386,en
1512,61550,"It's 1946, and peace has dealt Peggy Carter a serious blow as she finds herself marginalized when the men return home from fighting abroad. Working for the covert SSR (Strategic Scientific Reserve), Peggy must balance doing administrative work and going on secret missions for Howard Stark all while trying to navigate life as a single woman in America, in the wake of losing the love of her life - Steve Rogers.",['US'],Marvel's Agent Carter,1940,12.6451,en
1513,129959,"Follow the adventures of Po, who partners up with a no-nonsense English knight named Wandering Blade to find a collection of four powerful weapons before a mysterious pair of weasels do, and save the world from destruction.",['US'],Kung Fu Panda: The Dragon Knight,249,13.0741,en
1514,97400,"The arrival of a charismatic young priest brings glorious miracles, ominous mysteries and renewed religious fervor to a dying town desperate to believe.",['US'],Midnight Mass,1152,6.0422,en
1515,77568,"After witnessing a murder, single mother Estela Carrillo must hide the fact that she is an undocumented immigrant escaping a dark past. While hiding her secret, romantic interests and her dream of becoming a singer complicate her plans.",['MX'],La doble vida de Estela Carrillo,278,1.8264,es
1516,130464,"When Lucy Albright and Stephen DeMarco meet at college, they are at that formative age when seemingly mundane choices lead the way to irrevocable consequences. They quickly fall into an addictive entanglement that will permanently alter not only their lives, but the lives of everyone around them.",['US'],Tell Me Lies,213,16.3288,en
